obs_times,source_counts,compare_counts,test_counts,source_relative_flux,test_relative_flux
2025-06-29 04:06:10.600,18558.201661249717,211601.0675051621,91160.14985802108,0.08770372418275717,0.43081138924687695
2025-06-29 04:06:27.950,18742.59397249266,214907.96283582173,93380.67187598535,0.08721218946554814,0.43451471338604253
2025-06-29 04:06:45.140,18950.762772670958,213356.7400423544,93342.49133941298,0.08882195504538061,0.4374949266701542
2025-06-29 04:07:02.390,18296.416289863104,211904.3377081088,90269.44094294056,0.086342811514627,0.42599147294135964
2025-06-29 04:07:19.600,18892.034556594608,214531.27427500696,91804.26440495912,0.08806191367873464,0.4279295161752292
2025-06-29 04:07:36.880,18245.018124647042,212354.42782715036,91389.19647861934,0.08591776640277027,0.4303616242605838
2025-06-29 04:07:54.100,18836.5443151709,215533.7624812454,91668.64430356243,0.08739486611435161,0.4253099061987513
2025-06-29 04:08:11.390,18638.707240056763,213805.09277078015,91660.95470837737,0.08717616123409777,0.4287126818192625
2025-06-29 04:08:28.610,19202.797581911793,212646.44572923065,93282.06289997205,0.09030387277840192,0.43867209997363893
2025-06-29 04:08:45.820,19275.29264663643,215842.50302359802,92342.15794087571,0.08930258117201813,0.42782193797474616
2025-06-29 04:09:03.140,19086.09206547055,214501.50176903562,92676.88715199158,0.08897882722528204,0.43205705502137404
2025-06-29 04:09:20.430,19115.997809356202,213818.47400949098,92070.25246573475,0.08940292880636536,0.4306000821128671
2025-06-29 04:09:37.710,19803.471479908072,215582.472026992,94729.3259473444,0.09186030428962044,0.4394110757551932
2025-06-29 04:09:54.930,19378.285036428486,213568.43692587456,92285.1695264891,0.09073571598575829,0.43211052557602175
2025-06-29 04:10:12.160,18914.88027356219,213158.05377952172,92242.13035588313,0.08873640914889681,0.4327405355806683
2025-06-29 04:10:29.420,20067.612935625482,213309.40291387794,91826.59941254742,0.09407748866901863,0.43048547395550923
2025-06-29 04:10:46.740,19718.862842486506,214097.38988155167,92906.91315816023,0.092102303785188,0.43394696782413145
2025-06-29 04:11:04.090,19298.12609667576,214711.58128794498,93683.69945215335,0.08987929752515524,0.43632345721731797
2025-06-29 04:11:21.310,19390.82134344548,213682.38049210678,93194.56478179697,0.0907460002026782,0.43613593487292457
2025-06-29 04:11:38.510,20945.302923431278,213451.53978457986,93549.23304490618,0.09812673614146683,0.43826918812259774
2025-06-29 04:11:55.750,19915.63071932766,214687.55666056683,93568.92898746443,0.09276564990124415,0.43583769102837294
2025-06-29 04:12:13.040,19714.147124303847,212833.89236318826,91748.41031950223,0.09262691625571945,0.43107988723402696
2025-06-29 04:12:30.400,20184.09176516083,213970.54386435414,92518.41814568226,0.09433117007898274,0.4323885730941263
2025-06-29 04:12:47.670,21151.393301553577,213999.67258241816,93180.63548842733,0.09883843767755063,0.43542419651385433
2025-06-29 04:13:04.880,21333.432513684304,213829.8318215274,92971.673385812,0.0997682705539899,0.4347928097488783
2025-06-29 04:13:22.050,20233.617022369144,214315.48083999462,91926.27717396244,0.09441043149596515,0.42892971060076385
2025-06-29 04:13:39.330,21220.646121970825,215633.98632205388,93153.35111020313,0.09841048938490311,0.43199753758239506
2025-06-29 04:13:56.670,22189.222488387775,213407.95596540772,93332.71315394275,0.10397561041250275,0.43734411274278584
2025-06-29 04:14:13.900,21692.494424513614,213823.44757207646,93720.81149758177,0.10145049418493461,0.4383093274463737
2025-06-29 04:14:31.170,21493.305474125445,213536.07812524072,92898.30567516058,0.10065421104868022,0.4350473535468556
2025-06-29 04:14:48.440,21867.502863123405,211454.70099073282,92459.00435624103,0.10341459783427452,0.43725206355328616
2025-06-29 04:15:05.770,22978.304050162325,214057.00740464142,92276.76267435685,0.10734665652278985,0.4310849889624123
2025-06-29 04:15:23.230,21848.395740884607,215310.48028117412,91766.19831568125,0.10147390741199765,0.42620404819980756
2025-06-29 04:15:40.490,23080.339941947124,213690.8658473593,92397.47286277793,0.1080080791026115,0.4323884996038062
2025-06-29 04:15:57.690,23560.048373306017,212878.7017370837,92320.84354362094,0.11067358162679847,0.43367815939446114
2025-06-29 04:16:14.860,24218.872714896454,216602.80298305515,93250.99618398775,0.11181236983711193,0.430516110132161
2025-06-29 04:16:32.090,22939.45500869547,211924.27059575333,90830.88973776397,0.10824364261917221,0.428600695344727
2025-06-29 04:16:49.320,24011.790282518996,209463.73764127586,92030.039862281,0.11463459285559581,0.43936024869321355
2025-06-29 04:17:06.580,24246.865569519156,213149.9349564073,91448.04062570252,0.11375497522191617,0.4290315202038657
2025-06-29 04:17:23.850,24759.356186315985,213350.8195519941,92884.90342351582,0.11604996989609441,0.43536229960850725
2025-06-29 04:17:41.320,25487.966116256925,214108.25185996623,93491.97034976873,0.11904242781323013,0.43665748301431895
2025-06-29 04:17:58.660,25558.273426737822,213358.63607548762,91630.6799149225,0.11979019877918204,0.42946787437515765
2025-06-29 04:18:15.870,26562.63492477021,215079.04634412064,92358.74536768923,0.12350173285718737,0.4294176812552802
2025-06-29 04:18:33.020,26604.34861830507,215389.5759266501,93234.06893419058,0.12351734527470844,0.4328624936145517
2025-06-29 04:18:50.260,26621.46916557943,210587.36023933697,92992.28902204533,0.12641532300572822,0.4415853302703336
2025-06-29 04:19:07.510,26430.78697557156,213127.4925691014,92710.85223728474,0.12401397237384576,0.4350018438246558
2025-06-29 04:19:24.750,28146.57295436088,214612.77826941613,93191.3089649305,0.1311504989652891,0.4342300105166242
2025-06-29 04:19:42.020,27502.37885337154,212838.51642449753,92761.92192509031,0.1292171140608742,0.4358324023462019
2025-06-29 04:19:59.220,28109.63722274243,213852.88277189422,93645.60735387138,0.13144380781027637,0.4378973345604057
2025-06-29 04:20:16.490,28492.532507887663,215549.60202260755,92390.48143079336,0.13218550273592838,0.42862747397280343
2025-06-29 04:20:33.700,28922.82524316229,213024.68779110815,92038.34956970744,0.13577217524911475,0.4320548501869425
2025-06-29 04:20:50.900,29151.051122084347,212939.49067508985,92548.99384973483,0.13689828518733516,0.4346257876184609
2025-06-29 04:21:08.190,28933.20858264953,210716.52290531335,91168.94608991782,0.13730868459542125,0.43266159118848546
2025-06-29 04:21:25.450,28276.927344131756,212309.25802693982,92405.47354754202,0.1331874436702318,0.43523996271428134
2025-06-29 04:21:42.690,29299.619232804722,216918.92641122808,92628.91820738936,0.1350717510802143,0.4270209139417663
2025-06-29 04:21:59.910,28777.133716207634,213714.67952136783,92164.2715075455,0.13465211552456982,0.43124913887036315
2025-06-29 04:22:17.240,29516.45948104821,213732.8233790563,93301.7941774389,0.13809979681361628,0.43653470113931764
2025-06-29 04:22:34.550,29369.37102047175,213024.9433046566,92510.80087092129,0.1378682259685866,0.4342721534661667
2025-06-29 04:22:51.760,30237.010472041668,212007.2445741339,92110.37010385588,0.14262253411566087,0.4344680309811162
2025-06-29 04:23:09.040,29601.495005224173,212714.9871346724,91964.30647213239,0.13916036384631006,0.4323358109878204
2025-06-29 04:23:26.260,30571.427679451182,213383.6048583899,92892.65182599612,0.1432698060365961,0.4353317204836027
2025-06-29 04:23:43.480,30132.878096190507,212785.38913762994,91337.47956600283,0.14161159381436905,0.429246951288209
2025-06-29 04:24:00.760,30176.7345268061,215012.33304029686,92824.21690162673,0.14034885394760346,0.4317157792256965
2025-06-29 04:24:17.980,30035.50867211768,214116.4985490947,92040.04430633038,0.14027647974651916,0.429859655514713
2025-06-29 04:24:35.230,30006.307201797066,212875.54373174964,93023.7647174241,0.1409570431425831,0.43698662179177294
2025-06-29 04:24:52.460,29563.791843109386,215893.3413762416,92259.24711048612,0.1369370248042434,0.4273371588135463
2025-06-29 04:25:09.750,30154.87752165539,215244.9906900602,92662.49821849607,0.14009560652250716,0.4304978151706419
2025-06-29 04:25:27.070,29557.87779198597,213834.22568570537,92395.11885484835,0.13822800207591787,0.43208760692337045
2025-06-29 04:25:44.310,29212.189702598353,214582.1854190753,91039.07762676597,0.13613520453968464,0.42426204882277724
2025-06-29 04:26:01.570,28668.294494135473,213090.6450950813,91774.82908642659,0.13453567837923455,0.43068445846356396
2025-06-29 04:26:18.870,29657.67288922544,212451.50378508164,90563.89542579804,0.13959737804081387,0.4262803219195544
2025-06-29 04:26:36.100,30055.24071217404,212562.80408349432,93006.18341501013,0.1413946378895547,0.43754684087850787
2025-06-29 04:26:53.370,30172.870969017647,211782.41915197117,93481.74069293778,0.14247108466244382,0.44140463154241805
2025-06-29 04:27:10.550,30325.911719665226,213573.68722781428,93377.91390166747,0.14199273381143274,0.43721637769948385
2025-06-29 04:27:27.800,29497.365069823365,213314.8390127446,91121.01118107738,0.13828088662908739,0.4271667719076651
2025-06-29 04:27:44.970,27520.23942298037,209176.81347774257,90650.63237409976,0.13156448348855193,0.433368454500075
2025-06-29 04:28:02.150,29106.508548543792,210772.19841492327,92781.47685894917,0.13809462902334546,0.4401978892695365
2025-06-29 04:28:19.400,30021.809263919415,214187.78306498344,93690.50367126979,0.14016583408406144,0.4374222578457922
2025-06-29 04:28:36.660,28535.14214086764,211577.36112929982,92514.99036331821,0.1348685983630789,0.43726318292995514
2025-06-29 04:28:53.890,30003.57965712868,214256.4840699517,93413.6128964045,0.14003580702525176,0.435989665852569
2025-06-29 04:29:11.140,28078.912474111596,213181.00915213441,92171.73711420267,0.1317139485631826,0.43236373390288846
2025-06-29 04:29:28.440,29058.52430772218,212837.27301458523,92039.23867221554,0.13652930192227594,0.43243947532586696
2025-06-29 04:29:45.890,29463.228458559533,210108.1080428859,91889.40492523968,0.14022889803255803,0.4373434503845221
2025-06-29 04:30:03.160,29180.7030229531,212846.38792036354,93429.49458477381,0.1370974781769426,0.4389526902365402
2025-06-29 04:30:20.510,29247.96509496356,213526.3318054707,92991.24102175023,0.13697591696376535,0.4355024517841117
2025-06-29 04:30:37.790,29369.097900640325,215825.7454749756,94087.67425342891,0.13607782443195865,0.43594277432642115
2025-06-29 04:30:55.090,27835.836978411095,213130.68224047375,91837.25271792941,0.1306045506249735,0.43089644227906204
2025-06-29 04:31:12.330,27758.261112235792,213427.5991456409,92014.86142309273,0.1300593794961533,0.43112915945000485
2025-06-29 04:31:29.560,27140.998311771236,210924.096043754,91909.76046069546,0.1286766131553842,0.4357480353578462
2025-06-29 04:31:46.830,27192.743679411105,212038.91280008233,92056.22697124889,0.1282441195359711,0.43414779747546955
2025-06-29 04:32:04.120,27846.924495218,212510.98521854734,91574.41794211211,0.13103757655906628,0.43091616110073805
2025-06-29 04:32:21.360,27648.092049445353,210899.86622498804,92131.22447935809,0.13109582544708853,0.4368481883296809
2025-06-29 04:32:38.620,26490.82900454896,210179.63351888896,90961.84247606849,0.12603899131914803,0.4327814305941955
2025-06-29 04:32:55.830,26733.665013157708,209168.7143677159,90139.8103489542,0.12780909943425034,0.4309430816240022
2025-06-29 04:33:13.080,26589.30380392776,211927.0737238449,91984.40551977741,0.12546440309261947,0.4340380108283816
2025-06-29 04:33:30.350,27091.677939510097,212037.32143779303,91993.25746619311,0.12776844074338198,0.4338540821134729
2025-06-29 04:33:47.570,26924.42446898709,213856.28260149964,92764.30905285175,0.12589961885364917,0.43376938907008405
2025-06-29 04:34:04.840,26853.395534909152,213824.2468754424,91616.45671499903,0.12558629775299468,0.4284661728207454
2025-06-29 04:34:22.160,26013.796562109415,212386.37991383966,90802.44686185385,0.12248335591323052,0.42753422747113234
2025-06-29 04:34:39.590,26262.803912035044,212361.67154475706,92592.96842587714,0.12367016948489187,0.43601544361719896
2025-06-29 04:34:57.000,25734.838368823745,209857.95316286318,93011.12268300749,0.12262979782735166,0.4432099011793225
2025-06-29 04:35:14.330,25599.833003888336,215305.95790126728,91795.6921583325,0.11889978918106686,0.4263499860994427
2025-06-29 04:35:31.710,25816.8697049447,213034.65511051702,93351.28348384729,0.1211862440481881,0.43819764176593234
2025-06-29 04:35:49.020,25640.49216868812,209206.14021615483,91173.46787838919,0.12256089683694747,0.4358068447904418
2025-06-29 04:36:06.310,25296.94797761807,213810.5880320192,92667.20294808033,0.11831475798490262,0.4334079233447642
2025-06-29 04:36:23.660,25049.718304558228,209410.1746589351,91233.44099912926,0.11962034960983405,0.43566861613921354
2025-06-29 04:36:40.970,24754.132347030478,210141.82915163532,92069.23772362858,0.11779726314825333,0.4381290393032258
2025-06-29 04:36:58.340,24761.251723554786,213459.0228606634,92001.59726211056,0.11600002375967886,0.4310035529496691
2025-06-29 04:37:15.710,24527.29965732179,210671.66213028904,91109.8331481276,0.11642429460756322,0.4324731301155306
2025-06-29 04:37:33.050,24791.418863120674,210817.01509689086,91251.25663268376,0.11759685930344196,0.43284578614655445
2025-06-29 04:37:50.480,24379.392686123545,211461.54054074443,91991.33249432141,0.11528996064145348,0.43502630435342216
2025-06-29 04:38:07.860,24839.277146652625,211698.25792902207,92290.68939535515,0.11733340363613529,0.43595393886660255
2025-06-29 04:38:25.210,23804.609353441752,212461.07623621944,91856.39319292307,0.11204221392051693,0.43234457256911796
2025-06-29 04:38:42.630,24112.181484671528,214062.5124984281,91396.46330739965,0.11264084123486398,0.42696155548520337
2025-06-29 04:38:59.970,22261.079146851956,207548.98847829964,89165.98653230461,0.10725698694108293,0.42961417054377693
2025-06-29 04:39:17.270,22712.368458656845,210324.38469442874,90285.54046859176,0.10798732867639038,0.4292680594300263
2025-06-29 04:39:34.570,23175.06895893709,213649.9572442301,91679.11749122887,0.10847214414578574,0.42910899058326296
2025-06-29 04:39:51.910,22984.74664233424,212556.87679463704,92087.63757020445,0.10813457079791908,0.43323763012934846
2025-06-29 04:40:09.190,23369.359990855348,216104.3770715756,92562.59356909926,0.10813922562575036,0.42832354820116275
2025-06-29 04:40:26.540,23105.424762521005,210758.8161245736,91656.83354735479,0.10962969515289,0.43488967737026485
2025-06-29 04:40:43.950,22596.03744193472,213194.68055222218,91249.41563996146,0.10598781068742381,0.4280098143331013
2025-06-29 04:41:01.310,23267.87301745244,214690.76752217315,91549.55385891689,0.10837854503943373,0.4264252017705498
2025-06-29 04:41:18.640,21966.615834602922,210603.95876843028,91957.432272694,0.10430295785064672,0.43663676984251687
2025-06-29 04:41:35.980,21472.192167096073,208918.58202246603,88795.27965750778,0.1027777996539679,0.42502336938108837
2025-06-29 04:41:53.290,21568.82301183504,211609.44465540518,90282.80118633332,0.10192750634055456,0.4266482591708234
2025-06-29 04:42:10.670,22126.15555661956,211241.46588682974,91161.55034271198,0.10474342934390259,0.431551400005673
2025-06-29 04:42:28.000,22496.766630783997,210687.10522732022,90718.85188596303,0.1067780897483554,0.4305856867133952
2025-06-29 04:42:45.360,22666.903781015193,210165.63400756748,90606.1100699396,0.10785257013141844,0.43111763013869875
2025-06-29 04:43:02.740,22425.80782944862,213685.62614594633,92454.54380041805,0.10494766650393177,0.4326661810058858
2025-06-29 04:43:20.040,22152.725734726046,213838.34853566755,91469.7491846793,0.10359566413800209,0.42775184998878923
2025-06-29 04:43:37.400,21771.661510958293,212142.43690785125,90813.8315784977,0.10262756395324757,0.428079515358564
2025-06-29 04:43:54.730,21568.791659237406,211647.29021728295,91263.40472770482,0.10190913210886986,0.43120516513115426
2025-06-29 04:44:12.050,20933.762342925234,212623.181576628,90211.00495471281,0.09845475073648469,0.42427643254035946
2025-06-29 04:44:29.450,21408.276499551925,213774.298999773,92773.8726834229,0.10014429517354964,0.4339804790262529
2025-06-29 04:44:46.770,21246.64038607351,215044.3998743316,92597.56756437276,0.09880117965633933,0.4305974376383912
2025-06-29 04:45:04.070,21438.816938096952,211773.42202036968,91540.78721293359,0.10123469098985818,0.4322581480698207
2025-06-29 04:45:21.420,20600.975737463104,211024.1764620772,91203.46875682333,0.09762377033214141,0.4321944067542108
2025-06-29 04:45:38.790,20651.390208676574,209421.3761801886,89793.25704474369,0.09861166317094523,0.4287683458229427
2025-06-29 04:45:56.130,21143.358607750783,214492.92829564115,92902.2551825679,0.09857368620847184,0.4331250261757736
2025-06-29 04:46:13.480,20832.93758590537,209954.1327722504,91706.75815700697,0.09922613720828292,0.436794250944737
2025-06-29 04:46:30.880,20535.24040622265,210986.1423573273,89273.22736965297,0.09732980648294925,0.42312365339359276
2025-06-29 04:46:48.240,20182.09985627539,211126.5761420444,89808.54981602145,0.09559241771010875,0.42537775895915125
2025-06-29 04:47:05.600,21433.56543267025,214729.75686746588,91649.41909285157,0.09981646580030981,0.42681284806473674
2025-06-29 04:47:22.940,20608.187897906275,214995.5753193131,92237.82129797417,0.09585400940135086,0.42902195154938344
2025-06-29 04:47:40.320,20680.939147255005,211056.6662218915,91514.85305680087,0.09798761402547876,0.43360323412191115
2025-06-29 04:47:57.680,20412.501244575742,210799.1267857734,90621.94124362471,0.09683389848820455,0.4298971377415624
2025-06-29 04:48:15.010,20333.0287589314,210932.81091603613,90345.14145334074,0.09639576067198555,0.4283124140857512
2025-06-29 04:48:32.310,19214.913247510725,209360.39198217864,91074.779677016,0.09177912338426628,0.4350143731330449
2025-06-29 04:48:49.540,19603.176203188472,210813.05275931815,90059.37775098893,0.09298843665799528,0.4272001973891449
2025-06-29 04:49:06.730,20542.056492602584,211599.8324219804,93252.99218367365,0.09707973894628062,0.4407044708698304
2025-06-29 04:49:24.010,19964.597601216235,209251.60518181795,93343.20208341528,0.0954095314292527,0.44608117582806456
2025-06-29 04:49:41.270,19579.80286013164,211554.24651109724,91623.56365268711,0.09255216183573307,0.43309725596966886
2025-06-29 04:49:58.560,19863.008635581893,211373.21451179538,90212.87495702028,0.09397126632841867,0.4267942613513411
2025-06-29 04:50:15.760,19134.962764081505,208039.17650362512,90808.85526231761,0.09197768942210784,0.43649882098401427
2025-06-29 04:50:33.050,19740.928504836775,212001.78321781592,91234.59672519437,0.09311680404383417,0.4303482515119114
2025-06-29 04:50:50.300,19587.244922430735,211397.84477636174,91097.14959621849,0.09265584019152194,0.43092752290161884
2025-06-29 04:51:07.650,18851.75277432338,207962.5122204105,87685.38105128342,0.09064976458037408,0.42164032409047575
2025-06-29 04:51:24.930,19106.41607312508,209575.09332783247,91735.8364070029,0.09116739861466958,0.4377229896469763
2025-06-29 04:51:42.220,19693.847802642264,211220.9207942161,90556.40592623543,0.09323814955730249,0.428728392934433
2025-06-29 04:51:59.400,19227.797162488117,211894.3297479697,90852.09375529223,0.09074238647800509,0.4287613258143957
2025-06-29 04:52:16.700,20126.021735538332,211502.4433133456,93383.32566762666,0.09515739591585323,0.44152362594354133
2025-06-29 04:52:34.050,19257.780400592215,209794.11701518024,91009.63121906584,0.09179371030312906,0.4338044961121602
2025-06-29 04:52:51.300,19654.360443386842,212208.01570883315,91391.61319659106,0.09261836965835561,0.43066993907519435
2025-06-29 04:53:08.550,19378.402852516443,208798.86179176497,91269.75083074065,0.09280894869935889,0.4371180477112176
2025-06-29 04:53:25.840,18881.82661281349,210824.47246175952,92061.9428390836,0.08956183498212418,0.4366757889351877
2025-06-29 04:53:43.110,18806.26472450337,208086.67781021082,89963.68138582558,0.09037707229703557,0.43233753516829443
2025-06-29 04:54:00.390,18676.077093130843,209299.1383225484,90195.80058941459,0.08923150493027528,0.4309420540968254
2025-06-29 04:54:17.620,18649.239267014502,208661.0186181121,89334.9720768066,0.08937577028292969,0.4281344578323274
2025-06-29 04:54:34.970,18664.748553594578,208587.18294709473,92264.67051776074,0.0894817614864123,0.44233144728342394
2025-06-29 04:54:52.250,18806.305243286646,208059.02118954548,91599.45446597497,0.09038928057896498,0.4402570671642554
2025-06-29 04:55:09.590,18682.408830901753,210572.8065852765,91014.43794752684,0.08872184938721356,0.4322231318632701
2025-06-29 04:55:26.980,19164.177370141486,210779.4448021056,89461.48684090187,0.09092052305258773,0.4244317415528565
2025-06-29 04:55:44.340,18588.735380049056,209494.8570377087,89585.28385845674,0.08873122540045515,0.4276252177509616
2025-06-29 04:56:01.660,17429.179440469932,205833.20621096302,88292.35452139644,0.08467622771520344,0.4289509751449125
2025-06-29 04:56:18.990,18395.2716497969,210454.79832807544,89636.53883311752,0.08740723326783328,0.4259182472683954
2025-06-29 04:56:36.300,17519.830589101293,208905.32146801162,88742.63139454633,0.08386493204666401,0.424798328596598
2025-06-29 04:56:53.660,18565.22213994334,208845.0724717839,92677.06266836755,0.08889470994079404,0.44375987219372254
2025-06-29 04:57:11.020,18590.73353677946,208160.3624086047,90807.0333187322,0.08930967126338446,0.4362359493806229
